"Date","Price","Open","High","Low","Vol.","Change %"
"09/01/2003","996.00","1,008.00","1,040.30","990.40","","-1.19%"
"08/01/2003","1,008.00","990.30","1,011.00","960.80","","1.79%"
"07/01/2003","990.30","974.50","1,015.40","962.10","","1.62%"
"06/01/2003","974.50","963.60","1,015.30","963.60","","1.13%"
"05/01/2003","963.60","916.90","965.40","902.80","","5.09%"
"04/01/2003","916.90","848.20","924.20","847.90","","8.10%"
"03/01/2003","848.20","841.10","895.90","788.90","","0.84%"
"02/01/2003","841.10","855.70","864.60","806.30","","-1.71%"
"01/01/2003","855.70","879.80","935.00","840.30","","-2.74%"
"12/01/2002","879.80","936.30","954.30","869.50","","-6.03%"
"11/01/2002","936.30","885.80","941.80","872.00","","5.70%"
"10/01/2002","885.80","815.30","907.40","768.60","","8.65%"
"09/01/2002","815.30","916.10","924.00","800.20","","-11.00%"
"08/01/2002","916.10","911.60","965.00","833.40","","0.49%"
"07/01/2002","911.60","989.80","994.50","775.70","","-7.90%"
"06/01/2002","989.80","1,067.10","1,070.70","952.90","","-7.24%"
"05/01/2002","1,067.10","1,076.90","1,106.60","1,049.00","","-0.91%"
"04/01/2002","1,076.90","1,146.00","1,147.80","1,063.50","","-6.14%"
"03/01/2002","1,147.40","1,108.70","1,173.90","1,108.70","","3.68%"
"02/01/2002","1,106.70","1,127.40","1,130.20","1,074.40","","-2.08%"
"01/01/2002","1,130.20","1,149.00","1,177.00","1,081.70","","-1.56%"
"12/01/2001","1,148.10","1,139.50","1,173.60","1,114.50","","0.75%"
"11/01/2001","1,139.50","1,063.10","1,163.40","1,054.30","","7.52%"
"10/01/2001","1,059.80","1,037.90","1,110.60","1,026.80","","1.82%"
"09/01/2001","1,040.90","1,133.60","1,155.40","944.80","","-8.18%"
"08/01/2001","1,133.60","1,211.20","1,226.30","1,124.90","","-6.41%"
"07/01/2001","1,211.20","1,224.40","1,239.80","1,165.50","","-1.08%"
"06/01/2001","1,224.40","1,255.80","1,286.60","1,203.00","","-2.50%"
"05/01/2001","1,255.80","1,249.50","1,315.90","1,232.00","","0.50%"
"04/01/2001","1,249.50","1,160.30","1,269.30","1,092.00","","7.69%"
"03/01/2001","1,160.30","1,239.90","1,267.40","1,081.20","","-6.42%"
"02/01/2001","1,239.90","1,366.00","1,376.40","1,215.40","","-9.23%"
"01/01/2001","1,366.00","1,320.30","1,383.40","1,274.60","","3.46%"
"12/01/2000","1,320.30","1,315.00","1,389.00","1,254.10","","0.40%"
"11/01/2000","1,315.00","1,429.40","1,438.50","1,294.90","","-8.00%"
"10/01/2000","1,429.40","1,436.50","1,454.80","1,305.80","","-0.49%"
"09/01/2000","1,436.50","1,517.70","1,530.00","1,419.50","","-5.35%"
"08/01/2000","1,517.70","1,430.80","1,525.30","1,426.00","","6.07%"
"07/01/2000","1,430.80","1,454.60","1,517.20","1,414.20","","-1.64%"
"06/01/2000","1,454.60","1,420.60","1,489.00","1,420.60","","2.39%"
"05/01/2000","1,420.60","1,452.40","1,481.40","1,361.20","","-2.19%"
"04/01/2000","1,452.40","1,498.60","1,527.10","1,339.40","","-3.08%"
"03/01/2000","1,498.60","1,366.40","1,553.10","1,346.50","","9.68%"
"02/01/2000","1,366.40","1,394.50","1,444.40","1,325.00","","-2.02%"
"01/01/2000","1,394.50","1,469.20","1,478.00","1,350.00","","-5.08%"
"12/01/1999","1,469.20","1,388.90","1,473.10","1,387.50","","5.78%"
"11/01/1999","1,388.90","1,362.90","1,425.30","1,346.40","","1.91%"
"10/01/1999","1,362.90","1,282.70","1,373.20","1,233.70","","6.25%"
"09/01/1999","1,282.70","1,320.40","1,361.30","1,256.30","","-2.86%"
"08/01/1999","1,320.40","1,328.70","1,382.80","1,267.70","","-0.62%"
"07/01/1999","1,328.70","1,372.70","1,420.30","1,328.50","","-3.21%"
"06/01/1999","1,372.70","1,301.80","1,372.90","1,277.50","","5.45%"
"05/01/1999","1,301.80","1,335.20","1,376.00","1,277.30","","-2.50%"
"04/01/1999","1,335.20","1,286.40","1,371.60","1,282.60","","3.79%"
"03/01/1999","1,286.40","1,238.30","1,323.80","1,216.00","","3.88%"
"02/01/1999","1,238.30","1,279.60","1,283.80","1,211.90","","-3.23%"
"01/01/1999","1,279.60","1,229.20","1,280.40","1,205.50","","4.10%"
"12/01/1998","1,229.20","1,163.60","1,244.90","1,136.90","","5.64%"
"11/01/1998","1,163.60","1,098.70","1,193.00","1,098.70","","5.91%"
"10/01/1998","1,098.70","1,017.00","1,103.80","923.30","","8.03%"
"09/01/1998","1,017.00","957.30","1,066.10","940.00","","6.24%"
"08/01/1998","957.30","1,120.70","1,121.80","957.30","","-14.58%"
"07/01/1998","1,120.70","1,133.80","1,190.60","1,114.30","","-1.16%"
"06/01/1998","1,133.80","1,090.80","1,145.20","1,074.70","","3.94%"
"05/01/1998","1,090.80","1,111.80","1,130.50","1,074.40","","-1.89%"
"04/01/1998","1,111.80","1,101.80","1,133.00","1,076.70","","0.91%"
"03/01/1998","1,101.80","1,049.30","1,113.10","1,030.90","","5.00%"
"02/01/1998","1,049.30","980.30","1,051.70","980.30","","7.04%"
"01/01/1998","980.30","970.40","992.60","912.80","","1.02%"
"12/01/1997","970.40","955.40","986.20","924.90","","1.57%"
"11/01/1997","955.40","914.60","964.50","900.60","","4.46%"
"10/01/1997","914.60","950.90","983.10","855.30","","-3.45%"
"09/01/1997","947.30","899.50","960.60","899.50","","5.31%"
"08/01/1997","899.50","954.30","964.20","893.30","","-5.74%"
"07/01/1997","954.30","885.10","957.70","884.50","","7.82%"
"06/01/1997","885.10","848.30","902.10","838.80","","4.34%"
"05/01/1997","848.30","801.30","851.90","793.20","","5.87%"
"04/01/1997","801.30","757.10","804.10","733.50","","5.84%"
"03/01/1997","757.10","790.80","814.90","756.10","","-4.26%"
"02/01/1997","790.80","786.20","817.70","773.40","","0.59%"
"01/01/1997","786.20","740.70","794.70","729.50","","6.14%"
